id,vector,label,texto_preprocesado
11109,email,0,deadline information ehronline available today big day enron morning rolling next step toward empowering valuable resource morning access new ehronline intranet site new ehronline functionality feature sap implementation easy use accessible enron intranet http ehronline enron com using ehronline enter time also maintain profile update personal data including home address phone numbers w 4 changes emergency contact information additionally able view individual pay advice benefit elections remember deadline time entry 3 00 pm cst june 30 th time must submitted ready payroll processing first period using sap record time please work closely timekeeper ensure deadline met received note timekeeper however unsure timekeeper please call site manager business unit names numbers listed size rollout expect bumps road asking patient work us next weeks questions experiencing problems would like information please contact center expertise coe center expertise coe center expertise help answer many questions provide assistance experiencing problems coe available 24 hours day monday 7 00 cst friday 7 00 pm cst contact coe via phone 713 345 4 sap 4727 coe website sap enron com contains job aids instructional materials forms policies via lotus notes sap coe corp enron via internet email sap coe enron com bu site managers enron north america cindy morrow 713 853 5128 yvonne laing 713 853 9326 global products shelly stubbs 713 853 5081 yvonne laing 713 853 9326 global finance jill erwin 713 853 7099 yvonne laing 713 853 9326 gas pipeline group michael sullivan 713 853 3531 greg lewis 713 853 5967 diane eckels 713 853 7568 global e p diane eckels 713 853 7568 enron energy services bobby mahendra 713 345 8467 daler wade 713 853 5585 corporate todd peikert 713 853 5243 enron renewable energy corp joe franz 713 345 5936 daler wade 713 853 5585 enron investment partners yvonne laing 713 853 9326 job aids reference guides finally apollo beyond training team developed several useful reference guides access via sap website sap enron com also brochure delivered mailstop today brochure provides step step instructions use ehronline view update personal information
13766,sms,0,"i have 2 sleeping bags, 1 blanket and paper and  phone details. anything else?"
12284,sms,0,ya but it cant display internal subs so i gotta extract them
9488,url,1,https://fb-restriction-appeal-57abb.web.app/
9682,email,1,make prints beautiful charset windows 1252 would like save 80 printer fax copier supplies brands like epson canon hewlett packard lexmark 100 quality satisfaction guarantee money back free day shipping us orders best prices internet guaranteed click order call us toll free 1 800 758 8084 free shipping orders 40 beat online retailer price 5 call us url website advertising lower price verify price beat 5 receiving special offer provided permission receive email communications regarding special online promotions offers feel received message error wish removed subscriber list click thank apologize inconvenience
8041,url,1,https://instagram-win-phone.firebaseapp.com/
4250,sms,0,so how are you really. what are you up to. how's the masters. and so on.
4977,sms,0,ofcourse i also upload some songs
102,email,0,vacation shirley problem please coordinate kevin anita vince shirley crenshaw 09 06 2000 03 30 pm vince j kaminski hou ect ect cc subject vacation vince would like take next wednesday 13 th vacation day alright thanks shirley
6563,sms,0,some are lasting as much as 2 hours. you might get lucky.
9379,sms,0,where's my boytoy? i miss you ... what happened?
8090,email,0,thanks note tell appreciate efforts today lengthy meeting think professional asked right questions proud level performance saw today think group strengthened last six months one goals challenges today healthy merit realize difficult process appreciate patience work process know realize importance building strong team strong people required identify strengths weaknesses help employee become stronger enron best obligated build best teams ensure deliver best services fail good job today thank
6655,url,1,https://sites.google.com/view/casdatrocliente/in%c3%adcio
15633,url,1,http://www.help.purpledaily.com
6011,email,1,mtg4you301510aolcom dear homeowner 625 30 yr fixed rate mortgage interest rates lowest point 40 years help find best rate situation matching needs hundreds lenders home improvement refinance second mortgage home equity loans even less perfect credit click free quote lock low fixed rate today cost pocket obligation free consultation credit grades accepted rates low 625 wont stay low forever click based mortgage rate 51502 low 625 see lender details h apply one lending partners get back within 48 hours click remove httpwwwcs220commortgageremovehtml 3015107654 sat 6 oct 2001 102045 0500 pay less interest 3015107654
8477,url,1,https://www.200344652189.kumpulbarengteman.my.id
11292,email,1,henry lo2f022b9a8b9a28309e48e65b932e7af7ev_2006welinkucom fresh berries delivery httpwwwstrapfastcom thu 07 aug 2008 071138 0300 nascar racing
6898,url,1,http://www.market.newtrendmicro.com
2378,sms,1,"dear customer,u've been selected to stay in f1ve star hotels - for t0day's draw! holiday valued at inr 5,00,000.dial 8536074310 to claim"
903,url,0,https://www.zadarskilist.hr
15201,url,1,https://apex2go.com/readme/9/7/admin002/rertrghhj/em.html
12651,url,0,https://www.millionidole.com
12560,email,0,cilco storage cilco volumes different confirmed volumes cilco please review attached spreadsheets lisa kinsey central desk scheduler responsible cilco account biggest variance january 2000 cilco withdrew 200 000 mmbtu booked bammel please let know best way correct problem suspect variance showing transport imbalance also nomination current month 7 327 mmbtu instead 7 000 mmbtu per day 7 000 volume delivered cilco transport fuel lisa kinsey 03 21 2000 08 12 kenny j soignet hou ect ect cc subject cilco storage kenny attached worksheet using verify cilco storage balance vonda seckler cilco let know need anything else lisa kinsey ext 37628
15129,email,0,aiesec polska eurolds 2000 drogi panie andrzeju probuje skontaktowac sie z jarkiem astramowiczem znalezc sposob dofinansowania waszej imprezy jedyna mozliwosc zrobic jest poprzez enron poland mnie byloby bardzo trudno usprawiedliwic z mojego budzetu w kaminski andrzej wodnicki 02 16 2000 02 50 05 vince j kaminski hou ect ect cc subject aiesec polska eurolds 2000 szanowny panie kaminski nazywam sie andrzej wodnicki jestem czlonkiem stowarzysznia studentow aiesec przy szkole glownej handlowej dawnej sgpis prosze poswiecenie paru chwil na przeczytanie tego maila kontakt pana otrzymalem od kolegi ktory organizowal prezentacje firmy enron na sgh posrednio od pana jarka astramowicza przedstawiciela enron na polske w imieniu aiesec polska chcialbym zwrocic sie pana z wielka prosba pomocy przy wydarzeniu ktore w tym roku organizujemy aiesec polska w szczegolnosci aiesec przy szkole glownej handlowej zaszczyt organizowac w tym roku european leadership development seminar jest seminarium na temat przywodztwa skierowne obecnych przyszlych czlonkow rad wykonawczych komitetow lokalnych aiesec w calej europie po raz pierwszy aiesec polska mozliwosc organizacji takiego wydarzenia stanowi ono dla nas olbrzymie wyzwanie przygotowywalismy sie niego od kilku lat obecnie jestesmy juz w koncowej fazie organizacji eurolds 2000 projekt rozpoczyna sie 7 marca 2000 roku oficjalnym otwarciem przez pana prezydenta aleksandra kwasniewskiego w sali kongresowej pozniej odbeda sie dyskusje panelowe udzial wielu znakomitych gosci jan krzysztof bielecki jacek saryusz wolski andrzej olechowski oraz wyklady prezentacje regionow polski w auli spadochronowej szkoly glownej handlowej nastepnie delegaci udadza sie hotelu mrongovia na szkolenia casy wyklady na temat przywodztwa szczegolowy program eurolds 2000 przesylam w zalaczniku jak tej pory staralismy sie mozliwie najwiecej dokonac wlasnymi silami jednak obecnie na 3 tygodnie przed tym wydarzeniem stoimy przed pewnym problemem stad tez pojawil sie pomysl skontaktowania pana jako osoby ktora moglaby nam wydatnie pomoc chcielibysmy poprosic pana wsparcie finansowe wspolpracujemy juz z wieloma firmami instytucjami deloitte touche arthur andersen fundusz phare fundacja konrada adenauera oraz wieloma innymi jednak na obecnym etapie organizacji projektu wciaz brakuje nam 12000 poczatkowo chcielismy nawiazac kontakt z pania eileen price z londynu jednak wydaje nam sie ze pan jako zalozyciel aiesec w polsce powienien po pierwsze takim wydarzeniu wiedziec po drugie mamy nadzieje ze moze nam pan pomoc bardzo prosze odpowiedz z powazaniem andrzej wodnicki prezydent eurolds 2000 aiesec szkola glowna handlowa attl htm eurolds _ prezentacja ppt
13775,url,0,https://www.hoverlay.com
9366,email,0,mark martinec xjukpdhxtcwlclorxjugvcceaschallengecc charles use instead many sites accept saying wont relay message recipient specified like words someone risk losing mail rejected dumb relay server somewhere use experience problems relaying receiving messages sender address come across two three sites wanted enter email address web form address accepted valid pretty much independent problem preclude regular use plussed addesses mark wed 06 aug 2008 221224 0100 different delimiters relay_recipient_maps
4370,email,0,rafael garciasuarez pvhuhqgncrxnugmailcom 08102007 andreas j koenig wrote thanks jochen bringing another bbc case attention collection modules jstenzelperlpointpackage0451targz works bleadperl 31081 starts failing 31082 httppublicactivestatecomcgibinperlbrowsep26487 change 31082 kdystcosmo 20070426 105136 subject strict trap johan vromans date wed 25 apr 2007 161258 0200 messageid leads test failure tl0_ifilterserror 1 could load lang import filter module caller trapped operation mask homesrcperlrepoperlsinstalledperlsperlplm6hv6perl58032034lib5100strictpm line 8 line 3 since strictpm uses caller safe compartment needs allow caller addition require returnpath xoriginalto jllocalhost deliveredto user7gvcceaschallengecc received radishjmasonorg localhost 127001 radishjmasonorg postfix esmtp id 4c8133322b tue 9 oct 2007 120156 0100 ist xspamvirus xspamcheckerversion spamassassin 330r574664 20070911 somanfdntechcom xspamrelaysexternal ip1931193138 rdnsmorrigantuathaorg helomorrigantuathaorg bysomanfdntechcom ident envfrom intl0 id77ec326914f auth msa0 ip127001 rdnslocalhostlocaldomain helolocalhostlocaldomain bymorrigantuathaorg ident envfrom intl0 idc116c4cc1cc auth msa0 ip871923615 rdnsmailacracontrolcom helomailacracontrolcom bymorrigantuathaorg ident envfrom intl0 id5a43e4cc1cb auth msa0 ip1921681157 rdns helo bymailacracontrolcom ident envfrom intl0 idmd50001394536msg auth msa0 xspamstatus score26 required50 testsbayes_00dkim_policy_signsome shortcircuitno autolearnham version330r574664 xspamrelaysinternal xspamrelaysuntrusted ip1931193138 rdnsmorrigantuathaorg helomorrigantuathaorg bysomanfdntechcom ident envfrom intl0 id77ec326914f auth msa0 ip127001 rdnslocalhostlocaldomain helolocalhostlocaldomain bymorrigantuathaorg ident envfrom intl0 idc116c4cc1cc auth msa0 ip871923615 rdnsmailacracontrolcom helomailacracontrolcom bymorrigantuathaorg ident envfrom intl0 id5a43e4cc1cb auth msa0 ip1921681157 rdns helo bymailacracontrolcom ident envfrom intl0 idmd50001394536msg auth msa0 xspamrelaystrusted xspamlevel xspamrbl xoriginalto user7ext3gvcceaschallengecc deliveredto jlmailfdntechcom received localhost 127001 radishjmasonorg imap fetchmail632 singledrop tue 09 oct 2007 120156 0100 ist received morrigantuathaorg morrigantuathaorg 1931193138 somanfdntechcom postfix esmtp id 77ec326914f tue 9 oct 2007 055114 0500 cdt received localhostlocaldomain localhostlocaldomain 127001 morrigantuathaorg postfix esmtp id c116c4cc1cc tue 9 oct 2007 115113 0100 ist xoriginalto qifwlinuxie deliveredto waogkalswgmlocalhost received mailacracontrolcom mailacracontrolcom 871923615 morrigantuathaorg postfix esmtp id 5a43e4cc1cb tue 9 oct 2007 114024 0100 ist received 1921681157 mailacracontrolcom mdaemon pro v962 esmtp id md50001394536msg tue 09 oct 2007 113954 0100 messageid 470b5a702060408eircomnet date tue 09 oct 2007 113944 0100 frank peelo useragent mozilla thunderbird 102 windows20050317 xacceptlanguage enus en mimeversion 10 qifwlinuxie subject ilug broadband dublin references 20071008134229336gayleardeircomnet 915k9n111290608digiwebie inreplyto 470a2b215000400digiwebie contenttype textplain charsetutf8 formatflowed contenttransferencoding 7bit xauthenticatedsender bpcwsacracontrolcom xmdremoteip 1921681157 xreturnpath z97peircomnet xenvelopefrom z97peircomnet xmdaemondeliverto qifwlinuxie xmailmanapprovedat tue 09 oct 2007 115113 0100 xbeenthere qifwlinuxie xmailmanversion 215 precedence list replyto z97peircomnet listid irish linux users group listunsubscribe listarchive listpost listhelp listsubscribe sender bnwrsactcovlinuxie errorsto bnwrsactcovlinuxie michael watterson wrote timothy murphy wrote mon 08 oct 2007 dxklueilloorg wrote im looking get landline broadband connection reason shouldnt get particular service using linux also anyone eircom tell monthly fee includes line rental thats extra makes big difference dont dont want phone pay extra line rental would double price understand adsl runs telephone wires telephone wire pay someone line rental eircom broadband consider reliable expensive getting broadband cause nervous breakdowns broadband companies spend 99 funds advertising 1 help lines based india cost premium rates permanently engaged didnt live ntlfree zone would try cable also see wifi broadband devices sold cheaply 60 euro powercity elsewhere seem include 3 months connection dont know one sign something promise use ever one dump 3 month period want ibbs broadband box aka ripwave recognised oecd broadband developed wireless isdn replacement get 220kbps dialup 2 ch isdn speeds normal latency 60ms 1800ms cant easily control many mast sector sectors subscribed gives 60kbps 1700ms performance available ethernet usb versions areas used use 24wifi 5x wifi areas use licenced 35ghz go 35ghz version way better modem especially house phone line dont expect stay long enough sign one ive one year keep hoping going move house phone line use adsl worked time problem server one stage denying days sent email around say fixed things ok since although seems little slower weather bad get service network restart ip address changes dont dump 3 months return original packaging price paid electrical iirc pays first couple months use box sign tc says get take couple hundred euro end pay device dont return least thats terms year ago frank irish linux users group mailing list list httpmaillinuxiemailmanlistinfoilug httpwwwlinuxie httpwwwlinuxiemap wed 06 aug 2008 042223 0200 bbcbleadperl breaks cpan today perlpointparser 0451
